archivo,columna,ground_truth,detectado,CER,WER,,"NOTA: Este código se ejecuto en Visual Studio Code y tardó una duracion de 1 hora 17 minutos en procesar el data set completo, ",,,,,,,
base64decoded - 2026-01-21T160619.691.png,COL_3,1157561291,1157561291,0,0,,,,,,,,,
base64decoded - 2026-01-21T155912.948.png,COL_1,7130315123,7130315123,0,0,,,,,,,,,
base64decoded - 2026-01-21T155912.948.png,COL_2,0001631329,0001631329,0,0,,,,,,,,,
base64decoded - 2026-01-21T155912.948.png,COL_3,1058794210,1058794210,0,0,,,,,,,,,
base64decoded - 2026-01-21T161447.447.jpeg,COL_1,0946120132,0946120132,0,0,,,,,,,,,
base64decoded - 2026-01-21T161447.447.jpeg,COL_2,4017391441,4017391441,0,0,,,,,,,,,
base64decoded - 2026-01-21T161447.447.jpeg,COL_3,6171287547,6171287547,0,0,,,,,,,,,
base64decoded - 2026-01-21T153107.998.png,COL_1,6836623465,6836623465,0,0,,,,,,,,,
base64decoded - 2026-01-21T153107.998.png,COL_2,8144264358,8144264358,0,0,,,,,,,,,
base64decoded - 2026-01-21T153107.998.png,COL_3,0486645918,0486645918,0,0,,,,,,,,,
70.png,COL_1,2259890981,2259890981,0,0,,,,,,,,,
70.png,COL_2,0013393544,0013393544,0,0,,,,,,,,,
70.png,COL_3,6151357055,6151357055,0,0,,,,,,,,,
292.png,COL_1,7633286331,7633286331,0,0,,,,,,,,,
292.png,COL_2,5003823355,,1,1,,,,,,,,,
292.png,COL_3,6059391932,,1,1,,,,,,,,,
base64decoded - 2026-01-21T164136.780.jpeg,COL_1,9265181058,9265181058,0,0,,,,,,,,,
base64decoded - 2026-01-21T164136.780.jpeg,COL_2,0605560874,0605560874,0,0,,,,,,,,,
base64decoded - 2026-01-21T164136.780.jpeg,COL_3,5055500734,5055500734,0,0,,,,,,,,,
375.png,COL_1,0144809165,,1,1,,,,,,,,,
375.png,COL_2,9401731822,9401731822,0,0,,,,,,,,,
375.png,COL_3,6058161390,6058161390,0,0,,,,,,,,,
base64decoded (88).png,COL_1,7654002150,7654002150,0,0,,,,,,,,,
base64decoded (88).png,COL_2,7131001591,7131001591,0,0,,,,,,,,,
base64decoded (88).png,COL_3,9353113524,9353113524,0,0,,,,,,,,,
338.png,COL_1,8936123121,8936123121,0,0,,,,,,,,,
338.png,COL_2,9041861358,9041861358,0,0,,,,,,,,,
338.png,COL_3,2476296188,2476296188,0,0,,,,,,,,,
9.jpeg,COL_1,5852440199,5852440199,0,0,,,,,,,,,
9.jpeg,COL_2,1111291548,1111291548,0,0,,,,,,,,,
9.jpeg,COL_3,9171219369,9171219369,0,0,,,,,,,,,
base64decoded - 2026-01-21T160743.288.png,COL_1,9485519460,9485519460,0,0,,,,,,,,,
base64decoded - 2026-01-21T160743.288.png,COL_2,1400360871,1400360871,0,0,,,,,,,,,
base64decoded - 2026-01-21T160743.288.png,COL_3,6035962788,6035962788,0,0,,,,,,,,,
base64decoded (78).png,COL_1,4286727891,4286727891,0,0,,,,,,,,,
base64decoded (78).png,COL_2,4464754816,4464754816,0,0,,,,,,,,,
base64decoded (78).png,COL_3,1680666155,1680666155,0,0,,,,,,,,,
195.jpeg,COL_1,9632210755,,1,1,,,,,,,,,
195.jpeg,COL_2,2111291341,,1,1,,,,,,,,,
195.jpeg,COL_3,0151749136,,1,1,,,,,,,,,
155.png,COL_1,6538530401,6538530401,0,0,,,,,,,,,
155.png,COL_2,1344864556,1344864556,0,0,,,,,,,,,
155.png,COL_3,9486636723,9486636723,0,0,,,,,,,,,
252.png,COL_1,7656685940,7656685940,0,0,,,,,,,,,
252.png,COL_2,4103933525,,1,1,,,,,,,,,
252.png,COL_3,9058372038,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154546.333.png,COL_1,9871880074,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154546.333.png,COL_2,9110990740,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154546.333.png,COL_3,6131920113,6131920113,0,0,,,,,,,,,
base64decoded - 2026-01-21T161318.402.jpg,COL_1,1371407170,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161318.402.jpg,COL_2,1111901768,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161318.402.jpg,COL_3,6174229403,6174229403,0,0,,,,,,,,,
base64decoded (4).png,COL_1,4157362780,4157362780,0,0,,,,,,,,,
base64decoded (4).png,COL_2,9330600591,9330600591,0,0,,,,,,,,,
base64decoded (4).png,COL_3,0343831720,0343831720,0,0,,,,,,,,,
317.png,COL_1,0252977195,0252977195,0,0,,,,,,,,,
317.png,COL_2,1161651510,1161651510,0,0,,,,,,,,,
317.png,COL_3,9650779636,9650779636,0,0,,,,,,,,,
base64decoded - 2026-01-21T161906.911.jpeg,COL_1,1308816134,1308816134,0,0,,,,,,,,,
base64decoded - 2026-01-21T161906.911.jpeg,COL_2,5041561459,5041561459,0,0,,,,,,,,,
base64decoded - 2026-01-21T161906.911.jpeg,COL_3,6456186179,6456186179,0,0,,,,,,,,,
base64decoded - 2026-01-21T153948.999.png,COL_1,8750346601,8750346601,0,0,,,,,,,,,
base64decoded - 2026-01-21T153948.999.png,COL_2,2306826552,2306826552,0,0,,,,,,,,,
base64decoded - 2026-01-21T153948.999.png,COL_3,0089034369,0089034369,0,0,,,,,,,,,
123.png,COL_1,7882156391,7882156391,0,0,,,,,,,,,
123.png,COL_2,9400720853,9400720853,0,0,,,,,,,,,
123.png,COL_3,8039964842,8039964842,0,0,,,,,,,,,
base64decoded - 2026-01-21T161425.455.jpeg,COL_1,1634032474,1634032474,0,0,,,,,,,,,
base64decoded - 2026-01-21T161425.455.jpeg,COL_2,7031231389,7031231389,0,0,,,,,,,,,
base64decoded - 2026-01-21T161425.455.jpeg,COL_3,4353192473,4353192473,0,0,,,,,,,,,
base64decoded - 2026-01-21T161534.792.jpeg,COL_1,6958414822,6958414822,0,0,,,,,,,,,
base64decoded - 2026-01-21T161534.792.jpeg,COL_2,2168956516,2168956516,0,0,,,,,,,,,
base64decoded - 2026-01-21T161534.792.jpeg,COL_3,6680071833,6680071833,0,0,,,,,,,,,
396.png,COL_1,6435905607,6435905607,0,0,,,,,,,,,
396.png,COL_2,5316996548,5316996548,0,0,,,,,,,,,
396.png,COL_3,0181036265,0181036265,0,0,,,,,,,,,
205.jpeg,COL_1,6603741166,6603741166,0,0,,,,,,,,,
205.jpeg,COL_2,7011701561,7011701561,0,0,,,,,,,,,
205.jpeg,COL_3,0154155405,0154155405,0,0,,,,,,,,,
base64decoded - 2026-01-21T160943.582.png,COL_1,7351997054,7351997054,0,0,,,,,,,,,
base64decoded - 2026-01-21T160943.582.png,COL_2,1010900564,,1,1,,,,,,,,,
base64decoded - 2026-01-21T160943.582.png,COL_3,6144855438,6144855438,0,0,,,,,,,,,
base64decoded - 2026-01-21T160845.418.png,COL_1,4451017360,4451017360,0,0,,,,,,,,,
base64decoded - 2026-01-21T160845.418.png,COL_2,0111001565,0111001565,0,0,,,,,,,,,
base64decoded - 2026-01-21T160845.418.png,COL_3,9154718734,9154718734,0,0,,,,,,,,,
base64decoded (32).png,COL_1,8540382587,8540382587,0,0,,,,,,,,,
base64decoded (32).png,COL_2,6031501492,6031501492,0,0,,,,,,,,,
base64decoded (32).png,COL_3,3353187551,3353187551,0,0,,,,,,,,,
1.jpeg,COL_1,1535550899,1535550899,0,0,,,,,,,,,
1.jpeg,COL_2,0114694344,0114694344,0,0,,,,,,,,,
1.jpeg,COL_3,0181644947,0181644947,0,0,,,,,,,,,
320.png,COL_1,7456579005,7456579005,0,0,,,,,,,,,
320.png,COL_2,1310660540,1310660540,0,0,,,,,,,,,
320.png,COL_3,8142830237,8142830237,0,0,,,,,,,,,
97.png,COL_1,3178549336,3178549336,0,0,,,,,,,,,
97.png,COL_2,9110260740,9110260740,0,0,,,,,,,,,
97.png,COL_3,5432922998,5432922998,0,0,,,,,,,,,
78.png,COL_1,6451255137,6451255137,0,0,,,,,,,,,
78.png,COL_2,7301931528,7301931528,0,0,,,,,,,,,
78.png,COL_3,0078238562,0078238562,0,0,,,,,,,,,
233.jpeg,COL_1,8531395893,8531395893,0,0,,,,,,,,,
233.jpeg,COL_2,6005037362,,1,1,,,,,,,,,
233.jpeg,COL_3,2088099855,2088099855,0,0,,,,,,,,,
base64decoded - 2026-01-21T160808.127.png,COL_1,9178969536,9178969536,0,0,,,,,,,,,
base64decoded - 2026-01-21T160808.127.png,COL_2,8113963744,8113963744,0,0,,,,,,,,,
base64decoded - 2026-01-21T160808.127.png,COL_3,6152324240,6152324240,0,0,,,,,,,,,
base64decoded - 2026-01-21T153130.177.png,COL_1,2051507731,2051507731,0,0,,,,,,,,,
base64decoded - 2026-01-21T153130.177.png,COL_2,0111001569,0111001569,0,0,,,,,,,,,
base64decoded - 2026-01-21T153130.177.png,COL_3,6154713844,6154713844,0,0,,,,,,,,,
base64decoded - 2026-01-21T153402.478.png,COL_1,1284605186,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153402.478.png,COL_2,8601731823,8601731823,0,0,,,,,,,,,
base64decoded - 2026-01-21T153402.478.png,COL_3,3038408243,3038408243,0,0,,,,,,,,,
base64decoded - 2026-01-21T155034.525.png,COL_1,1370874175,1370874175,0,0,,,,,,,,,
base64decoded - 2026-01-21T155034.525.png,COL_2,1111991771,1111991771,0,0,,,,,,,,,
base64decoded - 2026-01-21T155034.525.png,COL_3,2157126453,2157126453,0,0,,,,,,,,,
base64decoded (93).png,COL_1,9835014652,9835014652,0,0,,,,,,,,,
base64decoded (93).png,COL_2,6101861370,6101861370,0,0,,,,,,,,,
base64decoded (93).png,COL_3,1035440449,1035440449,0,0,,,,,,,,,
40.png,COL_1,6742060531,,1,1,,,,,,,,,
40.png,COL_2,6013293440,,1,1,,,,,,,,,
40.png,COL_3,6151382546,,1,1,,,,,,,,,
303.png,COL_1,6981396720,6981396720,0,0,,,,,,,,,
303.png,COL_2,6400720856,6400720856,0,0,,,,,,,,,
303.png,COL_3,0559567526,0559567526,0,0,,,,,,,,,
37.png,COL_1,8482440165,8482440165,0,0,,,,,,,,,
37.png,COL_2,8411591841,8411591841,0,0,,,,,,,,,
37.png,COL_3,1171269271,1171269271,0,0,,,,,,,,,
388.png,COL_1,3685609594,3685609594,0,0,,,,,,,,,
388.png,COL_2,6401761872,,1,1,,,,,,,,,
388.png,COL_3,6055162546,6055162546,0,0,,,,,,,,,
335.png,COL_1,9240946044,9240946044,0,0,,,,,,,,,
335.png,COL_2,3000620452,3000620452,0,0,,,,,,,,,
335.png,COL_3,6039983285,6039983285,0,0,,,,,,,,,
base64decoded - 2026-01-21T162440.803.jfif,COL_1,4332597335,4332597335,0,0,,,,,,,,,
base64decoded - 2026-01-21T162440.803.jfif,COL_2,7165053315,7165053315,0,0,,,,,,,,,
base64decoded - 2026-01-21T162440.803.jfif,COL_3,0650348649,0650348649,0,0,,,,,,,,,
base64decoded - 2026-01-21T162214.127.png,COL_1,7483887185,7483887185,0,0,,,,,,,,,
base64decoded - 2026-01-21T162214.127.png,COL_2,7461351819,7461351819,0,0,,,,,,,,,
base64decoded - 2026-01-21T162214.127.png,COL_3,1650762900,1650762900,0,0,,,,,,,,,
base64decoded - 2026-01-21T154630.311.png,COL_1,0255654508,0255654508,0,0,,,,,,,,,
base64decoded - 2026-01-21T154630.311.png,COL_2,1313293573,1313293573,0,0,,,,,,,,,
base64decoded - 2026-01-21T154630.311.png,COL_3,0157331654,0157331654,0,0,,,,,,,,,
231.jpeg,COL_1,3571996830,3571996830,0,0,,,,,,,,,
231.jpeg,COL_2,0108229746,0108229746,0,0,,,,,,,,,
231.jpeg,COL_3,9089020451,9089020451,0,0,,,,,,,,,
92.png,COL_1,1185640420,1185640420,0,0,,,,,,,,,
92.png,COL_2,3411791878,3411791878,0,0,,,,,,,,,
92.png,COL_3,6177269765,6177269765,0,0,,,,,,,,,
121.png,COL_1,1218660106,1218660106,0,0,,,,,,,,,
121.png,COL_2,8161251315,8161251315,0,0,,,,,,,,,
121.png,COL_3,0650747709,0650747709,0,0,,,,,,,,,
302.png,COL_1,4456027112,4456027112,0,0,,,,,,,,,
302.png,COL_2,1161751511,1161751511,0,0,,,,,,,,,
302.png,COL_3,5670216838,5670216838,0,0,,,,,,,,,
base64decoded - 2026-01-21T154745.908.png,COL_1,0541890573,0541890573,0,0,,,,,,,,,
base64decoded - 2026-01-21T154745.908.png,COL_2,4010590441,4010590441,0,0,,,,,,,,,
base64decoded - 2026-01-21T154745.908.png,COL_3,3131982231,3131982231,0,0,,,,,,,,,
base64decoded - 2026-01-21T164037.192.jpg,COL_1,7918317106,7918317106,0,0,,,,,,,,,
base64decoded - 2026-01-21T164037.192.jpg,COL_2,9167051311,9167051311,0,0,,,,,,,,,
base64decoded - 2026-01-21T164037.192.jpg,COL_3,2670248160,2670248160,0,0,,,,,,,,,
31.png,COL_1,3331750136,3331750136,0,0,,,,,,,,,
31.png,COL_2,8011791342,8011791342,0,0,,,,,,,,,
31.png,COL_3,2151197710,2151197710,0,0,,,,,,,,,
281.png,COL_1,6954572660,6954572660,0,0,,,,,,,,,
281.png,COL_2,6036306592,6036306592,0,0,,,,,,,,,
281.png,COL_3,6383058426,6383058426,0,0,,,,,,,,,
base64decoded - 2026-01-21T161143.068.jpg,COL_1,4233957138,4233957138,0,0,,,,,,,,,
base64decoded - 2026-01-21T161143.068.jpg,COL_2,3161751315,3161751315,0,0,,,,,,,,,
base64decoded - 2026-01-21T161143.068.jpg,COL_3,4650149244,4650149244,0,0,,,,,,,,,
170.png,COL_1,3452210165,3452210165,0,0,,,,,,,,,
170.png,COL_2,1011391540,1011391540,0,0,,,,,,,,,
170.png,COL_3,6151751273,6151751273,0,0,,,,,,,,,
base64decoded (34).png,COL_1,7681280187,7681280187,0,0,,,,,,,,,
base64decoded (34).png,COL_2,4411391845,4411391845,0,0,,,,,,,,,
base64decoded (34).png,COL_3,6151765680,6151765680,0,0,,,,,,,,,
39.png,COL_1,6715165018,6715165018,0,0,,,,,,,,,
39.png,COL_2,8130400796,8130400796,0,0,,,,,,,,,
39.png,COL_3,0353529555,0353529555,0,0,,,,,,,,,
base64decoded (10).png,COL_1,5240816122,5240816122,0,0,,,,,,,,,
base64decoded (10).png,COL_2,8001121451,8001121451,0,0,,,,,,,,,
base64decoded (10).png,COL_3,3059785795,3059785795,0,0,,,,,,,,,
253.png,COL_1,3650316463,3650316463,0,0,,,,,,,,,
253.png,COL_2,4106726555,4106726555,0,0,,,,,,,,,
253.png,COL_3,6089013609,6089013609,0,0,,,,,,,,,
base64decoded - 2026-01-21T153257.559.png,COL_1,2681814575,2681814575,0,0,,,,,,,,,
base64decoded - 2026-01-21T153257.559.png,COL_2,9610790872,9610790872,0,0,,,,,,,,,
base64decoded - 2026-01-21T153257.559.png,COL_3,3137901095,3137901095,0,0,,,,,,,,,
base64decoded - 2026-01-21T162140.755.png,COL_1,7163848054,7163848054,0,0,,,,,,,,,
base64decoded - 2026-01-21T162140.755.png,COL_2,4614500860,4614500860,0,0,,,,,,,,,
base64decoded - 2026-01-21T162140.755.png,COL_3,5144805894,5144805894,0,0,,,,,,,,,
base64decoded - 2026-01-21T160437.842.png,COL_1,1454043655,1454043655,0,0,,,,,,,,,
base64decoded - 2026-01-21T160437.842.png,COL_2,2346266556,2346266556,0,0,,,,,,,,,
base64decoded - 2026-01-21T160437.842.png,COL_3,0486033179,0486033179,0,0,,,,,,,,,
base64decoded (38).png,COL_1,6433995303,6433995303,0,0,,,,,,,,,
base64decoded (38).png,COL_2,4303223554,4303223554,0,0,,,,,,,,,
base64decoded (38).png,COL_3,0059331754,0059331754,0,0,,,,,,,,,
290.png,COL_1,8458589414,8458589414,0,0,,,,,,,,,
290.png,COL_2,4114464540,4114464540,0,0,,,,,,,,,
290.png,COL_3,9182612187,9182612187,0,0,,,,,,,,,
328.png,COL_1,4854655136,4854655136,0,0,,,,,,,,,
328.png,COL_2,3301631520,3301631520,0,0,,,,,,,,,
328.png,COL_3,0058734500,0058734500,0,0,,,,,,,,,
122.jpg,COL_1,4180326254,4180326254,0,0,,,,,,,,,
122.jpg,COL_2,5600020854,5600020854,0,0,,,,,,,,,
122.jpg,COL_3,5059500457,5059500457,0,0,,,,,,,,,
267.png,COL_1,0505040602,0505040602,0,0,,,,,,,,,
267.png,COL_2,9006766475,9006766475,0,0,,,,,,,,,
267.png,COL_3,1085087164,1085087164,0,0,,,,,,,,,
base64decoded - 2026-01-21T161830.610.png,COL_1,6036230229,6036230229,0,0,,,,,,,,,
base64decoded - 2026-01-21T161830.610.png,COL_2,0015290346,0015290346,0,0,,,,,,,,,
base64decoded - 2026-01-21T161830.610.png,COL_3,5151596165,5151596165,0,0,,,,,,,,,
base64decoded - 2026-01-21T154713.305.png,COL_1,8286145573,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154713.305.png,COL_2,9604734826,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154713.305.png,COL_3,2088601720,2088601720,0,0,,,,,,,,,
base64decoded - 2026-01-21T155939.328.png,COL_1,3481175686,3481175686,0,0,,,,,,,,,
base64decoded - 2026-01-21T155939.328.png,COL_2,8406336826,8406336826,0,0,,,,,,,,,
base64decoded - 2026-01-21T155939.328.png,COL_3,1088064450,1088064450,0,0,,,,,,,,,
base64decoded - 2026-01-21T162449.448.png,COL_1,7986413590,7986413590,0,0,,,,,,,,,
base64decoded - 2026-01-21T162449.448.png,COL_2,3645560856,3645560856,0,0,,,,,,,,,
base64decoded - 2026-01-21T162449.448.png,COL_3,0456509592,,1,1,,,,,,,,,
311.png,COL_1,1080076142,1080076142,0,0,,,,,,,,,
311.png,COL_2,8606126855,8606126855,0,0,,,,,,,,,
311.png,COL_3,3089009785,3089009785,0,0,,,,,,,,,
169.png,COL_1,6451680106,,1,1,,,,,,,,,
169.png,COL_2,9011391541,9011391541,0,0,,,,,,,,,
169.png,COL_3,2151751993,,1,1,,,,,,,,,
base64decoded - 2026-01-21T162253.103.jfif,COL_1,2043392880,2043392880,0,0,,,,,,,,,
base64decoded - 2026-01-21T162253.103.jfif,COL_2,1038306495,1038306495,0,0,,,,,,,,,
base64decoded - 2026-01-21T162253.103.jfif,COL_3,5383081426,5383081426,0,0,,,,,,,,,
base64decoded - 2026-01-21T163806.856.png,COL_1,5446760539,5446760539,0,0,,,,,,,,,
base64decoded - 2026-01-21T163806.856.png,COL_2,0015390444,0015390444,0,0,,,,,,,,,
base64decoded - 2026-01-21T163806.856.png,COL_3,3151580293,3151580293,0,0,,,,,,,,,
base64decoded - 2026-01-21T154206.619.png,COL_1,4755137002,4755113700,0.2,1,,,,,,,,,
base64decoded - 2026-01-21T154206.619.png,COL_2,5060950516,5060950516,0,0,,,,,,,,,
base64decoded - 2026-01-21T154206.619.png,COL_3,4650555624,4650555624,0,0,,,,,,,,,
base64decoded - 2026-01-21T155922.558.png,COL_1,9958669114,9958669114,0,0,,,,,,,,,
base64decoded - 2026-01-21T155922.558.png,COL_2,4101461575,4101461575,0,0,,,,,,,,,
base64decoded - 2026-01-21T155922.558.png,COL_3,9055779647,9055779647,0,0,,,,,,,,,
base64decoded - 2026-01-21T164128.763.jpeg,COL_1,6741106972,6741106972,0,0,,,,,,,,,
base64decoded - 2026-01-21T164128.763.jpeg,COL_2,6005323455,6005323455,0,0,,,,,,,,,
base64decoded - 2026-01-21T164128.763.jpeg,COL_3,3059383978,3059383978,0,0,,,,,,,,,
355.png,COL_1,1948664837,1948664837,0,0,,,,,,,,,
355.png,COL_2,8014994474,8014994474,0,0,,,,,,,,,
355.png,COL_3,3187689663,3187689663,0,0,,,,,,,,,
341.png,COL_1,9151255890,9151255890,0,0,,,,,,,,,
341.png,COL_2,7101431520,7101431520,0,0,,,,,,,,,
341.png,COL_3,9058718191,9058718191,0,0,,,,,,,,,
356.png,COL_1,4688337088,4688337088,0,0,,,,,,,,,
356.png,COL_2,8660250816,8660250816,0,0,,,,,,,,,
356.png,COL_3,3650500924,3650500924,0,0,,,,,,,,,
base64decoded (97).png,COL_1,2515982168,2515982168,0,0,,,,,,,,,
base64decoded (97).png,COL_2,1111991773,1111991773,0,0,,,,,,,,,
base64decoded (97).png,COL_3,6137429335,6137429335,0,0,,,,,,,,,
base64decoded - 2026-01-21T153325.012.png,COL_1,2650369051,2650369051,0,0,,,,,,,,,
base64decoded - 2026-01-21T153325.012.png,COL_2,2300960576,2300960576,0,0,,,,,,,,,
base64decoded - 2026-01-21T153325.012.png,COL_3,4055538433,4055538433,0,0,,,,,,,,,
297.png,COL_1,1888927246,1888927246,0,0,,,,,,,,,
297.png,COL_2,0660050810,,1,1,,,,,,,,,
297.png,COL_3,5640806798,5640806798,0,0,,,,,,,,,
390.png,COL_1,2745802108,2745802168,0.1,1,,,,,,,,,
390.png,COL_2,6431201899,,1,1,,,,,,,,,
390.png,COL_3,1353160539,1353160539,0,0,,,,,,,,,
365.png,COL_1,8151044156,8151044156,0,0,,,,,,,,,
365.png,COL_2,3111691571,3111691571,0,0,,,,,,,,,
365.png,COL_3,5177272824,5177272824,0,0,,,,,,,,,
base64decoded (60).png,COL_1,0782770162,0782770162,0,0,,,,,,,,,
base64decoded (60).png,COL_2,4411391841,4411391841,0,0,,,,,,,,,
base64decoded (60).png,COL_3,1151761793,1151761793,0,0,,,,,,,,,
base64decoded - 2026-01-21T154015.090.png,COL_1,7682177642,7682177642,0,0,,,,,,,,,
base64decoded - 2026-01-21T154015.090.png,COL_2,3466356818,3466356818,0,0,,,,,,,,,
base64decoded - 2026-01-21T154015.090.png,COL_3,6680060460,,1,1,,,,,,,,,
142.png,COL_1,2845772168,2845772168,0,0,,,,,,,,,
142.png,COL_2,2401761871,2401761871,0,0,,,,,,,,,
142.png,COL_3,6055162182,6055162182,0,0,,,,,,,,,
base64decoded - 2026-01-21T154223.919.png,COL_1,1618917608,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154223.919.png,COL_2,4166756315,4166756315,0,0,,,,,,,,,
base64decoded - 2026-01-21T154223.919.png,COL_3,8680046054,8680046054,0,0,,,,,,,,,
base64decoded (80).png,COL_1,5072430469,5072430469,0,0,,,,,,,,,
base64decoded (80).png,COL_2,3110990740,3110990740,0,0,,,,,,,,,
base64decoded (80).png,COL_3,6131928012,6131928012,0,0,,,,,,,,,
base64decoded - 2026-01-21T163713.742.png,COL_1,5446760539,5446760539,0,0,,,,,,,,,
base64decoded - 2026-01-21T163713.742.png,COL_2,0015390444,0015390444,0,0,,,,,,,,,
base64decoded - 2026-01-21T163713.742.png,COL_3,3151580293,3151580293,0,0,,,,,,,,,
base64decoded (6).png,COL_1,4937116131,4937116131,0,0,,,,,,,,,
base64decoded (6).png,COL_2,2001621352,,1,1,,,,,,,,,
base64decoded (6).png,COL_3,2059193379,2059193379,0,0,,,,,,,,,
base64decoded - 2026-01-21T160315.687.png,COL_1,8781505082,8781505082,0,0,,,,,,,,,
base64decoded - 2026-01-21T160315.687.png,COL_2,7600730820,7600730820,0,0,,,,,,,,,
base64decoded - 2026-01-21T160315.687.png,COL_3,3038903241,3038903241,0,0,,,,,,,,,
base64decoded (73).png,COL_1,0018306105,0018306105,0,0,,,,,,,,,
base64decoded (73).png,COL_2,8161251311,8161251311,0,0,,,,,,,,,
base64decoded (73).png,COL_3,0670244041,0670244041,0,0,,,,,,,,,
119.png,COL_1,0655707513,0655707513,0,0,,,,,,,,,
119.png,COL_2,7010300566,7010300566,0,0,,,,,,,,,
119.png,COL_3,2154557901,2154557901,0,0,,,,,,,,,
160.png,COL_1,3642880889,,1,1,,,,,,,,,
160.png,COL_2,6016296442,6016296442,0,0,,,,,,,,,
160.png,COL_3,3181088560,3181088560,0,0,,,,,,,,,
232.jpeg,COL_1,,,0,0,,,,,,,,,
232.jpeg,COL_2,,6603235860,0,0,,,,,,,,,
232.jpeg,COL_3,,3048803499,0,0,,,,,,,,,
117.png,COL_1,9750925328,9750925328,0,0,,,,,,,,,
117.png,COL_2,4100630522,4100630522,0,0,,,,,,,,,
117.png,COL_3,8038972108,8038972108,0,0,,,,,,,,,
base64decoded - 2026-01-21T164102.429.jfif,COL_1,5756667178,5756667178,0,0,,,,,,,,,
base64decoded - 2026-01-21T164102.429.jfif,COL_2,7063651511,7063651511,0,0,,,,,,,,,
base64decoded - 2026-01-21T164102.429.jfif,COL_3,2630457749,2630457749,0,0,,,,,,,,,
2.jpeg,COL_1,2889034067,2889034067,0,0,,,,,,,,,
2.jpeg,COL_2,3410190873,3410190873,0,0,,,,,,,,,
2.jpeg,COL_3,6137966288,6137966288,0,0,,,,,,,,,
base64decoded - 2026-01-21T160201.647.png,COL_1,8554139664,8554139664,0,0,,,,,,,,,
base64decoded - 2026-01-21T160201.647.png,COL_2,7006966576,7006966576,0,0,,,,,,,,,
base64decoded - 2026-01-21T160201.647.png,COL_3,2085051701,2085051701,0,0,,,,,,,,,
base64decoded (51).png,COL_1,5859624119,5859624119,0,0,,,,,,,,,
base64decoded (51).png,COL_2,4111091575,4111091575,0,0,,,,,,,,,
base64decoded (51).png,COL_3,9157113126,9157113126,0,0,,,,,,,,,
288.png,COL_1,0635797023,,1,1,,,,,,,,,
288.png,COL_2,8060850311,8060850311,0,0,,,,,,,,,
288.png,COL_3,2640896077,2640896077,0,0,,,,,,,,,
260.png,COL_1,8575446650,8575446650,0,0,,,,,,,,,
260.png,COL_2,2101261770,,1,1,,,,,,,,,
260.png,COL_3,0035429014,0035429014,0,0,,,,,,,,,
base64decoded - 2026-01-21T153931.941.png,COL_1,4458163691,4458163691,0,0,,,,,,,,,
base64decoded - 2026-01-21T153931.941.png,COL_2,4146466555,4146466555,0,0,,,,,,,,,
base64decoded - 2026-01-21T153931.941.png,COL_3,8486070593,8486070593,0,0,,,,,,,,,
base64decoded - 2026-01-21T154704.571.png,COL_1,7971170076,7971170076,0,0,,,,,,,,,
base64decoded - 2026-01-21T154704.571.png,COL_2,9110990744,9110990744,0,0,,,,,,,,,
base64decoded - 2026-01-21T154704.571.png,COL_3,6151528534,6151528534,0,0,,,,,,,,,
346.png,COL_1,1046529447,1046529447,0,0,,,,,,,,,
346.png,COL_2,6014964440,6014964440,0,0,,,,,,,,,
346.png,COL_3,3182686553,3182686553,0,0,,,,,,,,,
base64decoded - 2026-01-21T155401.019.png,COL_1,3585322353,3585322353,0,0,,,,,,,,,
base64decoded - 2026-01-21T155401.019.png,COL_2,5436306895,,1,1,,,,,,,,,
base64decoded - 2026-01-21T155401.019.png,COL_3,1383065362,1383065362,0,0,,,,,,,,,
base64decoded (41).png,COL_1,8688477592,8688477592,0,0,,,,,,,,,
base64decoded (41).png,COL_2,4411301869,4411301869,0,0,,,,,,,,,
base64decoded (41).png,COL_3,5154166849,5154166849,0,0,,,,,,,,,
base64decoded - 2026-01-21T155143.438.png,COL_1,4459244058,4459244058,0,0,,,,,,,,,
base64decoded - 2026-01-21T155143.438.png,COL_2,5010990573,5010990573,0,0,,,,,,,,,
base64decoded - 2026-01-21T155143.438.png,COL_3,7147850378,7147850378,0,0,,,,,,,,,
36.png,COL_1,5753177135,5753177135,0,0,,,,,,,,,
36.png,COL_2,2166856515,2166856515,0,0,,,,,,,,,
36.png,COL_3,0680072619,0680072619,0,0,,,,,,,,,
138.jpeg,COL_1,9950995157,9950995157,0,0,,,,,,,,,
138.jpeg,COL_2,1101731527,1101731527,0,0,,,,,,,,,
138.jpeg,COL_3,9078212598,9078212598,0,0,,,,,,,,,
392.png,COL_1,6041539332,6041539332,0,0,,,,,,,,,
392.png,COL_2,7013963444,7013963444,0,0,,,,,,,,,
392.png,COL_3,3152389400,3152389400,0,0,,,,,,,,,
214.png,COL_1,4352446312,4352446312,0,0,,,,,,,,,
214.png,COL_2,5300920552,5300920552,0,0,,,,,,,,,
